"t","T","alpha","beta","dbeta_dt","dalpha_dt","sign_beta"
353000,67.5,0,-0.00219999999999999,-4.00000000000205e-06,0,-1
353050,67.39,0,-0.00240000000000009,5.68121938382404e-18,0,-1
353100,67.27,0,-0.00239999999999981,-5.68121938382404e-18,0,-1
353150,67.15,0,-0.00240000000000009,0,0,-1
353200,67.03,0,-0.00240000000000009,5.68121938382404e-18,0,-1
353250,66.91,0,-0.00239999999999981,-5.68121938382404e-18,0,-1
353300,66.79,0,-0.00240000000000009,0,0,-1
353350,66.67,0,-0.00240000000000009,5.68121938382404e-18,0,-1
353400,66.55,0,-0.00239999999999981,-5.68121938382404e-18,0,-1
353450,66.43,0,-0.00240000000000009,-3.99999999999637e-06,0,-1
353500,66.31,0,-0.00259999999999991,3.99999999999637e-06,0,-1
353550,66.18,0,-0.00240000000000009,0,0,-1
353600,66.06,0,-0.00240000000000009,-3.99999999999637e-06,0,-1
353650,65.94,0,-0.00259999999999991,0,0,-1
353700,65.81,0,-0.00259999999999991,3.99999999999637e-06,0,-1
353750,65.68,0,-0.00240000000000009,-3.99999999999637e-06,0,-1
353800,65.56,0,-0.00259999999999991,-5.68121938382404e-18,0,-1
353850,65.43,0,-0.00260000000000019,5.68121938382404e-18,0,-1
353900,65.3,0,-0.00259999999999991,3.99999999999637e-06,0,-1
353950,65.17,0,-0.00240000000000009,-3.99999999999637e-06,0,-1
354000,65.05,0,-0.00259999999999991,0,0,-1
354050,64.92,0,-0.00259999999999991,-5.68121938382404e-18,0,-1
354100,64.79,0,-0.00260000000000019,5.68121938382404e-18,0,-1
354150,64.66,0,-0.00259999999999991,0,0,-1
354200,64.53,0,-0.00259999999999991,-5.68121938382404e-18,0,-1
354250,64.4,0,-0.00260000000000019,5.68121938382404e-18,0,-1
354300,64.27,0,-0.00259999999999991,0,0,-1
354350,64.14,0,-0.00259999999999991,-4.00000000000488e-06,0,-1
354400,64.01,0,-0.00280000000000015,4.00000000000488e-06,0,-1
354450,63.87,0,-0.00259999999999991,-2.83627288322208e-18,0,-1
354500,63.74,0,-0.00260000000000005,0,0,-1
354550,63.61,0,-0.00260000000000005,2.83627288322208e-18,0,-1
354600,63.48,0,-0.00259999999999991,-2.83627288322208e-18,0,-1
354650,63.35,0,-0.00260000000000005,-3.9999999999992e-06,0,-1
354700,63.22,0,-0.00280000000000001,4.00000000000204e-06,0,-1
354750,63.08,0,-0.00259999999999991,-2.83627288322208e-18,0,-1
354800,62.95,0,-0.00260000000000005,0,0,-1
354850,62.82,0,-0.00260000000000005,2.83627288322208e-18,0,-1
354900,62.69,0,-0.00259999999999991,-4.00000000000204e-06,0,-1
354950,62.56,0,-0.00280000000000001,3.9999999999992e-06,1.99999999999978e-06,-1
355000,62.42,9.9999999999989e-05,-0.00260000000000005,0,0,-1
355050,62.29,9.9999999999989e-05,-0.00260000000000005,2.83627288322208e-18,1.99999999999978e-06,-1
355100,62.16,0.000199999999999978,-0.00259999999999991,3.99999999999637e-06,1.99999999999978e-06,-1
355150,62.03,0.000299999999999967,-0.00240000000000009,2.83627288322208e-18,1.99999999999978e-06,-1
355200,61.91,0.000399999999999956,-0.00239999999999995,0,6.00000000000156e-06,-1
355250,61.79,0.000700000000000034,-0.00239999999999995,-2.83627288322208e-18,5.99999999999932e-06,-1
355300,61.67,0.001,-0.00240000000000009,8.00000000000409e-06,5.9999999999994e-06,-1
355350,61.55,0.00129999999999997,-0.00199999999999989,-4.00000000000204e-06,1.0000000000001e-05,-1
355400,61.45,0.00180000000000002,-0.00219999999999999,7.9999999999984e-06,1.19999999999988e-05,-1
355450,61.34,0.00239999999999996,-0.00180000000000007,0,1.40000000000006e-05,-1
355500,61.25,0.00309999999999999,-0.00180000000000007,2.84494650060196e-18,1.60000000000004e-05,-1
355550,61.16,0.00390000000000001,-0.00179999999999993,3.9999999999992e-06,2.00000000000002e-05,-1
355600,61.07,0.00490000000000002,-0.00159999999999997,-2.84494650060196e-18,2.19999999999998e-05,-1
355650,60.99,0.00600000000000001,-0.00160000000000011,2.84494650060196e-18,2.39999999999994e-05,-1
355700,60.91,0.00719999999999998,-0.00159999999999997,3.9999999999992e-06,2.59999999999994e-05,-1
355750,60.83,0.00849999999999995,-0.00140000000000001,4.00000000000204e-06,2.80000000000014e-05,-1
355800,60.76,0.00990000000000002,-0.0011999999999999,-4.00000000000204e-06,2.99999999999996e-05,-1
355850,60.7,0.0114,-0.00140000000000001,3.9999999999992e-06,3.4e-05,-1
355900,60.63,0.0131,-0.00120000000000005,0,3.6e-05,-1
355950,60.57,0.0149,-0.00120000000000005,2.84060969191202e-18,3.6e-05,-1
356000,60.51,0.0167,-0.0011999999999999,-2.84060969191202e-18,4.0000000000002e-05,-1
356050,60.45,0.0187000000000001,-0.00120000000000005,4.00000000000204e-06,4.1999999999998e-05,-1
356100,60.39,0.0208,-0.000999999999999943,-2.84060969191202e-18,4.4e-05,-1
356150,60.34,0.023,-0.00100000000000009,-3.9999999999992e-06,4.8e-05,-1
356200,60.29,0.0254,-0.00120000000000005,4.00000000000204e-06,4.8e-05,-1
356250,60.23,0.0278,-0.000999999999999943,0,5e-05,-1
356300,60.18,0.0303,-0.000999999999999943,-2.84060969191202e-18,5.4e-05,-1
356350,60.13,0.033,-0.00100000000000009,2.84060969191202e-18,5.4e-05,-1
356400,60.08,0.0357,-0.000999999999999943,-2.84060969191202e-18,5.8e-05,-1
356450,60.03,0.0386,-0.00100000000000009,4.00000000000205e-06,5.99999999999999e-05,-1
356500,59.98,0.0416,-0.000799999999999983,-3.99999999999921e-06,6.2e-05,-1
356550,59.94,0.0447,-0.000999999999999943,0,6.40000000000021e-05,-1
356600,59.89,0.0479000000000001,-0.000999999999999943,-2.84060969191202e-18,6.79999999999979e-05,-1
356650,59.84,0.0513,-0.00100000000000009,4.00000000000205e-06,7.00000000000001e-05,-1
356700,59.79,0.0548,-0.000799999999999983,-3.99999999999921e-06,7.2e-05,-1
356750,59.75,0.0584,-0.000999999999999943,-2.84060969191202e-18,7.4e-05,-1
356800,59.7,0.0621,-0.00100000000000009,2.84060969191202e-18,7.59999999999999e-05,-1
356850,59.65,0.0659,-0.000999999999999943,3.99999999999921e-06,8.00000000000001e-05,-1
356900,59.6,0.0699,-0.000799999999999983,-4.00000000000205e-06,8.19999999999999e-05,-1
356950,59.56,0.074,-0.00100000000000009,2.84060969191202e-18,8.6e-05,-1
357000,59.51,0.0783,-0.000999999999999943,-2.84060969191202e-18,8.8e-05,-1
357050,59.46,0.0827,-0.00100000000000009,2.84060969191202e-18,9.0000000000002e-05,-1
357100,59.41,0.0872000000000001,-0.000999999999999943,0,9.3999999999998e-05,-1
357150,59.36,0.0919,-0.000999999999999943,-2.84060969191202e-18,9.6e-05,-1
357200,59.31,0.0967,-0.00100000000000009,2.84060969191202e-18,1e-04,-1
357250,59.26,0.1017,-0.000999999999999943,-2.84060969191202e-18,0.000104,-1
357300,59.21,0.1069,-0.00100000000000009,-3.99999999999636e-06,0.000104,-1
357350,59.16,0.1121,-0.0011999999999999,3.99999999999636e-06,0.00011,-1
357400,59.1,0.1176,-0.00100000000000009,-3.99999999999636e-06,0.00011,-1
357450,59.05,0.1231,-0.0011999999999999,-2.84060969191202e-18,0.000114,-1
357500,58.99,0.1288,-0.00120000000000005,0,0.000118,-1
357550,58.93,0.1347,-0.00120000000000005,4.00000000000204e-06,0.000118,-1
357600,58.87,0.1406,-0.000999999999999943,-8.00000000000125e-06,0.000122,-1
357650,58.82,0.1467,-0.00140000000000001,3.9999999999992e-06,0.000124,-1
357700,58.75,0.1529,-0.00120000000000005,2.84060969191202e-18,0.000126,-1
357750,58.69,0.1592,-0.0011999999999999,-4.00000000000204e-06,0.000128,-1
357800,58.63,0.1656,-0.00140000000000001,3.9999999999992e-06,0.00013,-1
357850,58.56,0.1721,-0.00120000000000005,-3.9999999999992e-06,0.000132,-1
357900,58.5,0.1787,-0.00140000000000001,3.9999999999992e-06,0.000136,-1
357950,58.43,0.1855,-0.00120000000000005,-3.9999999999992e-06,0.000136,-1
358000,58.37,0.1923,-0.00140000000000001,0,0.000138,-1
358050,58.3,0.1992,-0.00140000000000001,0,0.00014,-1
358100,58.23,0.2062,-0.00140000000000001,2.84060969191202e-18,0.000142,-1
358150,58.16,0.2133,-0.00139999999999986,-4.00000000000489e-06,0.000142,-1
358200,58.09,0.2204,-0.00160000000000011,4.00000000000205e-06,0.000146,-1
358250,58.01,0.2277,-0.00140000000000001,-3.9999999999992e-06,0.000148,-1
358300,57.94,0.2351,-0.00159999999999997,3.9999999999992e-06,0.000148,-1
358350,57.86,0.2425,-0.00140000000000001,-3.9999999999992e-06,0.00015,-1
358400,57.79,0.25,-0.00159999999999997,0,0.000152,-1
358450,57.71,0.2576,-0.00159999999999997,-2.84494650060196e-18,0.000154,-1
358500,57.63,0.2653,-0.00160000000000011,2.84494650060196e-18,0.000154000000000001,-1
358550,57.55,0.273,-0.00159999999999997,0,0.000157999999999999,-1
358600,57.47,0.2809,-0.00159999999999997,0,0.000158,-1
358650,57.39,0.2888,-0.00159999999999997,-4.00000000000205e-06,0.00016,-1
358700,57.31,0.2968,-0.00180000000000007,4.00000000000205e-06,0.000162,-1
358750,57.22,0.3049,-0.00159999999999997,-4.00000000000205e-06,0.000162,-1
358800,57.14,0.313,-0.00180000000000007,2.84494650060196e-18,0.000164,-1
358850,57.05,0.3212,-0.00179999999999993,-2.84494650060196e-18,0.000166000000000001,-1
358900,56.96,0.3295,-0.00180000000000007,2.84494650060196e-18,0.000167999999999999,-1
358950,56.87,0.3379,-0.00179999999999993,-2.84494650060196e-18,0.00017,-1
359000,56.78,0.3464,-0.00180000000000007,2.84494650060196e-18,0.00017,-1
359050,56.69,0.3549,-0.00179999999999993,-4.00000000000204e-06,0.000172,-1
359100,56.6,0.3635,-0.00200000000000003,0,0.000172,-1
359150,56.5,0.3721,-0.00200000000000003,0,0.000174000000000001,-1
359200,56.4,0.3808,-0.00200000000000003,2.83627288322208e-18,0.000175999999999999,-1
359250,56.3,0.3896,-0.00199999999999989,-2.83627288322208e-18,0.000175999999999999,-1
359300,56.2,0.3984,-0.00200000000000003,0,0.000176000000000001,-1
359350,56.1,0.4072,-0.00200000000000003,-3.9999999999992e-06,0.000178,-1
359400,56,0.4161,-0.00219999999999999,0,0.000179999999999999,-1
359450,55.89,0.4251,-0.00219999999999999,0,0.00018,-1
359500,55.78,0.4341,-0.00219999999999999,0,0.00018,-1
359550,55.67,0.4431,-0.00219999999999999,0,0.00018,-1
359600,55.56,0.4521,-0.00219999999999999,-4.00000000000205e-06,0.000182,-1
359650,55.45,0.4612,-0.00240000000000009,2.83627288322208e-18,0.000182,-1
359700,55.33,0.4703,-0.00239999999999995,0,0.000182,-1
359750,55.21,0.4794,-0.00239999999999995,-2.83627288322208e-18,0.000184,-1
359800,55.09,0.4886,-0.00240000000000009,2.83627288322208e-18,0.000182,-1
359850,54.97,0.4977,-0.00239999999999995,-4.00000000000204e-06,0.000184000000000001,-1
359900,54.85,0.5069,-0.00260000000000005,2.83627288322208e-18,0.000184,-1
359950,54.72,0.5161,-0.00259999999999991,-4.00000000000204e-06,0.000184,-1
360000,54.59,0.5253,-0.00280000000000001,3.9999999999992e-06,0.000182,-1
360050,54.45,0.5344,-0.00260000000000005,-3.9999999999992e-06,0.000184,-1
360100,54.32,0.5436,-0.00280000000000001,-3.9999999999992e-06,0.000182,-1
360150,54.18,0.5527,-0.00299999999999997,0,0.000182,-1
360200,54.03,0.5618,-0.00299999999999997,-2.84494650060196e-18,0.000182,-1
360250,53.88,0.5709,-0.00300000000000011,2.84494650060196e-18,0.00018,-1
360300,53.73,0.5799,-0.00299999999999997,-3.9999999999992e-06,0.00018,-1
360350,53.58,0.5889,-0.00319999999999993,-2.84494650060196e-18,0.000176000000000001,-1
360400,53.42,0.5977,-0.00320000000000007,-3.99999999999636e-06,0.000178,-1
360450,53.26,0.6066,-0.00339999999999989,-2.84494650060196e-18,0.000173999999999999,-1
360500,53.09,0.6153,-0.00340000000000003,-3.9999999999992e-06,0.000172000000000001,-1
360550,52.92,0.6239,-0.00359999999999999,0,0.000169999999999999,-1
360600,52.74,0.6324,-0.00359999999999999,-4.00000000000205e-06,0.000166000000000002,-1
360650,52.56,0.6407,-0.0038000000000001,2.84494650060196e-18,0.000164,-1
360700,52.37,0.6489,-0.00379999999999995,-4.00000000000204e-06,0.000162,-1
360750,52.18,0.657,-0.00400000000000006,2.8275992658422e-18,0.000155999999999998,-1
360800,51.98,0.6648,-0.00399999999999992,-4.00000000000204e-06,0.000154000000000001,-1
360850,51.78,0.6725,-0.00420000000000002,0,0.000150000000000001,-1
360900,51.57,0.68,-0.00420000000000002,-3.9999999999992e-06,0.000144,-1
360950,51.36,0.6872,-0.00439999999999998,-4.00000000000206e-06,0.00014,-1
361000,51.14,0.6942,-0.00460000000000008,2.84494650060196e-18,0.000135999999999998,-1
361050,50.91,0.701,-0.00459999999999994,-4.00000000000204e-06,0.000130000000000001,-1
361100,50.68,0.7075,-0.00480000000000004,2.8275992658422e-18,0.000124,-1
361150,50.44,0.7137,-0.0047999999999999,-4.00000000000204e-06,0.000118,-1
361200,50.2,0.7196,-0.005,0,0.000111999999999999,-1
361250,49.95,0.7252,-0.005,0,0.000108000000000001,-1
361300,49.7,0.7306,-0.005,0,0.000102,-1
361350,49.45,0.7357,-0.005,3.99999999999921e-06,9.80000000000003e-05,-1
361400,49.2,0.7406,-0.00480000000000004,-3.99999999999921e-06,9.19999999999988e-05,-1
361450,48.96,0.7452,-0.005,3.99999999999921e-06,8.80000000000014e-05,-1
361500,48.71,0.7496,-0.00480000000000004,0,8.59999999999994e-05,-1
361550,48.47,0.7539,-0.00480000000000004,2.8275992658422e-18,8.19999999999999e-05,-1
361600,48.23,0.758,-0.0047999999999999,3.99999999999637e-06,8.00000000000001e-05,-1
361650,47.99,0.762,-0.00460000000000008,4.00000000000206e-06,7.80000000000003e-05,-1
361700,47.76,0.7659,-0.00439999999999998,0,7.60000000000005e-05,-1
361750,47.54,0.7697,-0.00439999999999998,3.9999999999992e-06,7.59999999999983e-05,-1
361800,47.32,0.7735,-0.00420000000000002,0,7.60000000000005e-05,-1
361850,47.11,0.7773,-0.00420000000000002,4.00000000000204e-06,7.40000000000007e-05,-1
361900,46.9,0.781,-0.00399999999999992,-2.8275992658422e-18,7.39999999999985e-05,-1
361950,46.7,0.7847,-0.00400000000000006,4.00000000000204e-06,7.40000000000007e-05,-1
362000,46.5,0.7884,-0.00379999999999995,-2.84494650060196e-18,7.40000000000007e-05,-1
362050,46.31,0.7921,-0.0038000000000001,2.84494650060196e-18,7.39999999999985e-05,-1
362100,46.12,0.7958,-0.00379999999999995,3.9999999999992e-06,7.40000000000007e-05,-1
362150,45.93,0.7995,-0.00359999999999999,-3.9999999999992e-06,7.40000000000007e-05,-1
362200,45.75,0.8032,-0.00379999999999995,3.9999999999992e-06,7.39999999999985e-05,-1
362250,45.56,0.8069,-0.00359999999999999,0,7.40000000000007e-05,-1
362300,45.38,0.8106,-0.00359999999999999,0,7.2000000000001e-05,-1
362350,45.2,0.8142,-0.00359999999999999,0,7.39999999999985e-05,-1
362400,45.02,0.8179,-0.00359999999999999,-2.84494650060196e-18,7.2000000000001e-05,-1
362450,44.84,0.8215,-0.00360000000000014,4.00000000000489e-06,7.19999999999987e-05,-1
362500,44.66,0.8251,-0.00339999999999989,-4.00000000000205e-06,7.2000000000001e-05,-1
362550,44.49,0.8287,-0.00359999999999999,0,7.00000000000012e-05,-1
362600,44.31,0.8322,-0.00359999999999999,3.9999999999992e-06,6.9999999999999e-05,-1
362650,44.13,0.8357,-0.00340000000000003,-3.9999999999992e-06,6.79999999999992e-05,-1
362700,43.96,0.8391,-0.00359999999999999,3.9999999999992e-06,6.80000000000014e-05,-1
362750,43.78,0.8425,-0.00340000000000003,-3.9999999999992e-06,6.79999999999992e-05,-1
362800,43.61,0.8459,-0.00359999999999999,3.9999999999992e-06,6.59999999999994e-05,-1
362850,43.43,0.8492,-0.00340000000000003,2.84494650060196e-18,6.60000000000016e-05,-1
362900,43.26,0.8525,-0.00339999999999989,-2.84494650060196e-18,6.39999999999996e-05,-1
362950,43.09,0.8557,-0.00340000000000003,-3.9999999999992e-06,6.39999999999996e-05,-1
363000,42.92,0.8589,-0.00359999999999999,3.9999999999992e-06,6.39999999999996e-05,-1
363050,42.74,0.8621,-0.00340000000000003,0,6.19999999999998e-05,-1
363100,42.57,0.8652,-0.00340000000000003,0,6.19999999999998e-05,-1
363150,42.4,0.8683,-0.00340000000000003,2.84494650060196e-18,6.19999999999998e-05,-1
363200,42.23,0.8714,-0.00339999999999989,-2.84494650060196e-18,6.00000000000001e-05,-1
363250,42.06,0.8744,-0.00340000000000003,0,6.00000000000001e-05,-1
363300,41.89,0.8774,-0.00340000000000003,0,5.80000000000003e-05,-1
363350,41.72,0.8803,-0.00340000000000003,2.84494650060196e-18,5.80000000000003e-05,-1
363400,41.55,0.8832,-0.00339999999999989,-2.84494650060196e-18,5.80000000000003e-05,-1
363450,41.38,0.8861,-0.00340000000000003,0,5.80000000000003e-05,-1
363500,41.21,0.889,-0.00340000000000003,0,5.60000000000005e-05,-1
363550,41.04,0.8918,-0.00340000000000003,2.84494650060196e-18,5.39999999999985e-05,-1
363600,40.87,0.8945,-0.00339999999999989,-2.84494650060196e-18,5.60000000000005e-05,-1
363650,40.7,0.8973,-0.00340000000000003,0,5.40000000000007e-05,-1
363700,40.53,0.9,-0.00340000000000003,4.00000000000205e-06,5.27999999999995e-05,-1
363750,40.36,0.90264,-0.00319999999999993,-4.00000000000205e-06,5.26000000000004e-05,-1
363800,40.2,0.90527,-0.00340000000000003,0,5.16000000000005e-05,-1
363850,40.03,0.90785,-0.00340000000000003,0,5.09999999999988e-05,-1
363900,39.86,0.9104,-0.00340000000000003,2.84494650060196e-18,5.02000000000002e-05,-1
363950,39.69,0.91291,-0.00339999999999989,-2.84494650060196e-18,4.92000000000004e-05,-1
364000,39.52,0.91537,-0.00340000000000003,3.9999999999992e-06,4.83999999999996e-05,-1
364050,39.35,0.91779,-0.00320000000000007,-3.99999999999636e-06,4.7600000000001e-05,-1
364100,39.19,0.92017,-0.00339999999999989,-2.84494650060196e-18,4.68000000000002e-05,-1
364150,39.02,0.92251,-0.00340000000000003,0,4.61999999999985e-05,-1
364200,38.85,0.92482,-0.00340000000000003,0,4.52000000000008e-05,-1
364250,38.68,0.92708,-0.00340000000000003,2.84494650060196e-18,4.45999999999991e-05,-1
364300,38.51,0.92931,-0.00339999999999989,-2.84494650060196e-18,4.39999999999996e-05,-1
364350,38.34,0.93151,-0.00340000000000003,3.9999999999992e-06,4.30000000000019e-05,-1
364400,38.17,0.93366,-0.00320000000000007,-3.99999999999636e-06,4.2399999999998e-05,-1
364450,38.01,0.93578,-0.00339999999999989,-2.84494650060196e-18,4.14000000000003e-05,-1
364500,37.84,0.93785,-0.00340000000000003,0,4.06000000000017e-05,-1
364550,37.67,0.93988,-0.00340000000000003,0,3.97999999999987e-05,-1
364600,37.5,0.94187,-0.00340000000000003,0,3.91999999999992e-05,-1
364650,37.33,0.94383,-0.00340000000000003,2.84494650060196e-18,3.80000000000003e-05,-1
364700,37.16,0.94573,-0.00339999999999989,-2.84494650060196e-18,3.74000000000008e-05,-1
364750,36.99,0.9476,-0.00340000000000003,0,3.64000000000009e-05,-1
364800,36.82,0.94942,-0.00340000000000003,0,3.53999999999988e-05,-1
364850,36.65,0.95119,-0.00340000000000003,2.84494650060196e-18,3.46000000000002e-05,-1
364900,36.48,0.95292,-0.00339999999999989,-2.84494650060196e-18,3.37999999999994e-05,-1
364950,36.31,0.95461,-0.00340000000000003,0,3.28000000000017e-05,-1
365000,36.14,0.95625,-0.00340000000000003,0,3.19999999999987e-05,-1
365050,35.97,0.95785,-0.00340000000000003,2.84494650060196e-18,3.12000000000001e-05,-1
365100,35.8,0.95941,-0.00339999999999989,-2.84494650060196e-18,3.02000000000002e-05,-1
365150,35.63,0.96092,-0.00340000000000003,0,2.96000000000007e-05,-1
365200,35.46,0.9624,-0.00340000000000003,0,2.85999999999986e-05,-1
365250,35.29,0.96383,-0.00340000000000003,2.84494650060196e-18,2.78e-05,-1
365300,35.12,0.96522,-0.00339999999999989,3.99999999999636e-06,2.72000000000006e-05,-1
365350,34.95,0.96658,-0.00320000000000007,-3.9999999999992e-06,2.63999999999998e-05,-1
365400,34.79,0.9679,-0.00340000000000003,2.84494650060196e-18,2.56000000000012e-05,-1
365450,34.62,0.96918,-0.00339999999999989,-2.84494650060196e-18,2.47999999999982e-05,-1
365500,34.45,0.97042,-0.00340000000000003,0,2.40000000000018e-05,-1
365550,34.28,0.97162,-0.00340000000000003,0,2.34000000000001e-05,-1
365600,34.11,0.97279,-0.00340000000000003,2.84494650060196e-18,2.27999999999984e-05,-1
365650,33.94,0.97393,-0.00339999999999989,-2.84494650060196e-18,2.18000000000007e-05,-1
365700,33.77,0.97502,-0.00340000000000003,0,2.1199999999999e-05,-1
365750,33.6,0.97608,-0.00340000000000003,0,2.04000000000004e-05,-1
365800,33.43,0.9771,-0.00340000000000003,2.84494650060196e-18,1.98000000000009e-05,-1
365850,33.26,0.97809,-0.00339999999999989,-2.84494650060196e-18,1.90000000000001e-05,-1
365900,33.09,0.97904,-0.00340000000000003,3.9999999999992e-06,1.81999999999993e-05,-1
365950,32.92,0.97995,-0.00320000000000007,-3.99999999999636e-06,1.75999999999998e-05,-1
366000,32.76,0.98083,-0.00339999999999989,-2.84494650060196e-18,1.70000000000003e-05,-1
366050,32.59,0.98168,-0.00340000000000003,3.9999999999992e-06,1.61999999999995e-05,-1
366100,32.42,0.98249,-0.00320000000000007,-3.99999999999636e-06,1.58000000000014e-05,-1
366150,32.26,0.98328,-0.00339999999999989,3.99999999999636e-06,1.49999999999983e-05,-1
